cod_munic;munic;pop_munic;mes;ano
3301900;Itaboraí;227015;6;2014
3302007;Itaguaí;117232;6;2014
3302056;Italva;14482;6;2014
3302106;Itaocara;22828;6;2014
3302205;Itaperuna;98479;6;2014
3302254;Itatiaia;29976;6;2014
3302270;Japeri;99081;6;2014
3302304;Laje do Muriaé;7345;6;2014
3302403;Macaé;229238;6;2014
3302452;Macuco;5378;6;2014
3302502;Magé;233535;6;2014
3302601;Mangaratiba;39948;6;2014
3302700;Maricá;142849;6;2014
3302809;Mendes;18085;6;2014
3302858;Mesquita;170449;6;2014
3302908;Miguel Pereira;24828;6;2014
3303005;Miracema;26729;6;2014
3303104;Natividade;15042;6;2014
3303203;Nilópolis;158298;6;2014
3303302;Niterói;495365;6;2014
3303401;Nova Friburgo;184432;6;2014
3303500;Nova Iguaçu;806064;6;2014
3303609;Paracambi;49087;6;2014
3303708;Paraíba do Sul;42142;6;2014
3303807;Paraty;39923;6;2014
3303856;Paty do Alferes;26753;6;2014
3303906;Petrópolis;298006;6;2014
3303955;Pinheiral;23675;6;2014
3304003;Piraí;27558;6;2014
3304102;Porciúncula;18284;6;2014
3304110;Porto Real;17946;6;2014
3304128;Quatis;13405;6;2014
3304144;Queimados;142632;6;2014
3304151;Quissamã;22227;6;2014
3304201;Resende;124241;6;2014
3304300;Rio Bonito;57256;6;2014
3304409;Rio Claro;17763;6;2014
3304508;Rio das Flores;8834;6;2014
3304524;Rio das Ostras;126835;6;2014
3304557;Rio de Janeiro;6451736;6;2014
3304607;Santa Maria Madalena;10255;6;2014
3304706;Santo Antônio de Pádua;41102;6;2014
3304805;São Fidélis;37711;6;2014
3304755;São Francisco de Itabapoana;41348;6;2014
3304904;São Gonçalo;1031385;6;2014
3305000;São João da Barra;34247;6;2014
3305109;São João de Meriti;460718;6;2014
3305133;São José de Ubá;7172;6;2014
3305158;São José do Vale do Rio Preto;20803;6;2014
3305208;São Pedro da Aldeia;95191;6;2014
3305307;São Sebastião do Alto;9031;6;2014
3305406;Sapucaia;17608;6;2014
3305505;Saquarema;80801;6;2014
3305554;Seropédica;82024;6;2014
3305604;Silva Jardim;21339;6;2014
3305703;Sumidouro;15097;6;2014
3305752;Tanguá;32116;6;2014
3305802;Teresópolis;171352;6;2014
3305901;Trajano de Moraes;10348;6;2014
3306008;Três Rios;78975;6;2014
3306107;Valença;73421;6;2014
3306156;Varre-Sai;9958;6;2014
3306206;Vassouras;35262;6;2014
3306305;Volta Redonda;262198;6;2014
3300100;Angra dos Reis;184940;7;2014
3300159;Aperibé;10882;7;2014
3300209;Araruama;120948;7;2014
3300225;Areal;11879;7;2014
3300233;Armação dos Búzios;30439;7;2014
3300258;Arraial do Cabo;28866;7;2014
3300308;Barra do Piraí;96568;7;2014
3300407;Barra Mansa;179697;7;2014
3300456;Belford Roxo;479386;7;2014
3300506;Bom Jardim;26126;7;2014
3300605;Bom Jesus do Itabapoana;35896;7;2014
3300704;Cabo Frio;204486;7;2014
3300803;Cachoeiras de Macacu;55967;7;2014
3300902;Cambuci;14849;7;2014
3301009;Campos dos Goytacazes;480648;7;2014
3301108;Cantagalo;19792;7;2014
3300936;Carapebus;14713;7;2014
3301157;Cardoso Moreira;12578;7;2014
3301207;Carmo;18074;7;2014
3301306;Casimiro de Abreu;39414;7;2014
3300951;Comendador Levy Gasparian;8245;7;2014
3301405;Conceição de Macabu;22006;7;2014
3301504;Cordeiro;20965;7;2014
3301603;Duas Barras;11096;7;2014
3301702;Duque de Caxias;878402;7;2014
3301801;Engenheiro Paulo de Frontin;13566;7;2014
3301850;Guapimirim;55626;7;2014
3301876;Iguaba Grande;25354;7;2014
3301900;Itaboraí;227168;7;2014
3302007;Itaguaí;117374;7;2014
3302056;Italva;14489;7;2014
3302106;Itaocara;22824;7;2014
3302205;Itaperuna;98521;7;2014
3302254;Itatiaia;29996;7;2014
3302270;Japeri;99141;7;2014
3302304;Laje do Muriaé;7341;7;2014
3302403;Macaé;229624;7;2014
3302452;Macuco;5380;7;2014
3302502;Magé;233634;7;2014
3302601;Mangaratiba;40008;7;2014
3302700;Maricá;143111;7;2014
3302809;Mendes;18086;7;2014
3302858;Mesquita;170473;7;2014
3302908;Miguel Pereira;24829;7;2014
3303005;Miracema;26724;7;2014
3303104;Natividade;15040;7;2014
3303203;Nilópolis;158299;7;2014
3303302;Niterói;495470;7;2014
3303401;Nova Friburgo;184460;7;2014
3303500;Nova Iguaçu;806177;7;2014
3303609;Paracambi;49120;7;2014
3303708;Paraíba do Sul;42159;7;2014
3303807;Paraty;39965;7;2014
3303856;Paty do Alferes;26758;7;2014
3303906;Petrópolis;298017;7;2014
3303955;Pinheiral;23691;7;2014
3304003;Piraí;27579;7;2014
3304102;Porciúncula;18293;7;2014
3304110;Porto Real;17970;7;2014
3304128;Quatis;13415;7;2014
3304144;Queimados;142709;7;2014
3304151;Quissamã;22261;7;2014
3304201;Resende;124316;7;2014
3304300;Rio Bonito;57284;7;2014
3304409;Rio Claro;17768;7;2014
3304508;Rio das Flores;8838;7;2014
3304524;Rio das Ostras;127171;7;2014
3304557;Rio de Janeiro;6453682;7;2014
3304607;Santa Maria Madalena;10253;7;2014
3304706;Santo Antônio de Pádua;41108;7;2014
3304805;São Fidélis;37710;7;2014
3304755;São Francisco de Itabapoana;41343;7;2014
3304904;São Gonçalo;1031903;7;2014
3305000;São João da Barra;34273;7;2014
3305109;São João de Meriti;460711;7;2014
3305133;São José de Ubá;7175;7;2014
3305158;São José do Vale do Rio Preto;20812;7;2014
3305208;São Pedro da Aldeia;95318;7;2014
3305307;São Sebastião do Alto;9033;7;2014
3305406;Sapucaia;17608;7;2014
3305505;Saquarema;80915;7;2014
3305554;Seropédica;82090;7;2014
3305604;Silva Jardim;21336;7;2014
3305703;Sumidouro;15099;7;2014
3305752;Tanguá;32140;7;2014
3305802;Teresópolis;171482;7;2014
3305901;Trajano de Moraes;10348;7;2014
3306008;Três Rios;78998;7;2014
3306107;Valença;73445;7;2014
3306156;Varre-Sai;9966;7;2014
3306206;Vassouras;35275;7;2014
3306305;Volta Redonda;262259;7;2014
3300100;Angra dos Reis;185218;8;2014
3300159;Aperibé;10894;8;2014
3300209;Araruama;121108;8;2014
3300225;Areal;11887;8;2014
3300233;Armação dos Búzios;30491;8;2014
3300258;Arraial do Cabo;28885;8;2014
3300308;Barra do Piraí;96593;8;2014
3300407;Barra Mansa;179715;8;2014
3300456;Belford Roxo;479531;8;2014
3300506;Bom Jardim;26139;8;2014
3300605;Bom Jesus do Itabapoana;35902;8;2014
3300704;Cabo Frio;204816;8;2014
3300803;Cachoeiras de Macacu;55994;8;2014
3300902;Cambuci;14848;8;2014
3301009;Campos dos Goytacazes;480925;8;2014
3301108;Cantagalo;19789;8;2014
3300936;Carapebus;14738;8;2014
3301157;Cardoso Moreira;12576;8;2014
3301207;Carmo;18085;8;2014
3301306;Casimiro de Abreu;39488;8;2014
3300951;Comendador Levy Gasparian;8245;8;2014
3301405;Conceição de Macabu;22019;8;2014
3301504;Cordeiro;20973;8;2014
3301603;Duas Barras;11098;8;2014
3301702;Duque de Caxias;878763;8;2014
3301801;Engenheiro Paulo de Frontin;13571;8;2014
3301850;Guapimirim;55700;8;2014
3301876;Iguaba Grande;25400;8;2014
3301900;Itaboraí;227321;8;2014
3302007;Itaguaí;117521;8;2014
3302056;Italva;14496;8;2014
3302106;Itaocara;22820;8;2014
3302205;Itaperuna;98563;8;2014
3302254;Itatiaia;30016;8;2014
3302270;Japeri;99201;8;2014
3302304;Laje do Muriaé;7337;8;2014
3302403;Macaé;230041;8;2014
3302452;Macuco;5382;8;2014
3302502;Magé;233732;8;2014
3302601;Mangaratiba;40072;8;2014
3302700;Maricá;143398;8;2014
3302809;Mendes;18087;8;2014
3302858;Mesquita;170496;8;2014
3302908;Miguel Pereira;24830;8;2014
3303005;Miracema;26719;8;2014
3303104;Natividade;15038;8;2014
3303203;Nilópolis;158300;8;2014
3303302;Niterói;495572;8;2014
3303401;Nova Friburgo;184487;8;2014
3303500;Nova Iguaçu;806287;8;2014
3303609;Paracambi;49153;8;2014
3303708;Paraíba do Sul;42175;8;2014
3303807;Paraty;40008;8;2014
3303856;Paty do Alferes;26763;8;2014
3303906;Petrópolis;298027;8;2014
3303955;Pinheiral;23707;8;2014
3304003;Piraí;27601;8;2014
3304102;Porciúncula;18274;8;2014
3304110;Porto Real;17995;8;2014
3304128;Quatis;13426;8;2014
3304144;Queimados;142786;8;2014
3304151;Quissamã;22298;8;2014
3304201;Resende;124391;8;2014
3304300;Rio Bonito;57312;8;2014
3304409;Rio Claro;17773;8;2014
3304508;Rio das Flores;8843;8;2014
3304524;Rio das Ostras;127571;8;2014
3304557;Rio de Janeiro;6455594;8;2014
3304607;Santa Maria Madalena;10251;8;2014
3304706;Santo Antônio de Pádua;41114;8;2014
3304805;São Fidélis;37709;8;2014
3304755;São Francisco de Itabapoana;41339;8;2014
3304904;São Gonçalo;1032418;8;2014
3305000;São João da Barra;34299;8;2014
3305109;São João de Meriti;460704;8;2014
3305133;São José de Ubá;7178;8;2014
3305158;São José do Vale do Rio Preto;20821;8;2014
3305208;São Pedro da Aldeia;95452;8;2014
3305307;São Sebastião do Alto;9035;8;2014
3305406;Sapucaia;17608;8;2014
3305505;Saquarema;81035;8;2014
3305554;Seropédica;82157;8;2014
3305604;Silva Jardim;21334;8;2014
3305703;Sumidouro;15101;8;2014
3305752;Tanguá;32164;8;2014
3305802;Teresópolis;171614;8;2014
3305901;Trajano de Moraes;10348;8;2014
3306008;Três Rios;79020;8;2014
3306107;Valença;73468;8;2014
3306156;Varre-Sai;10002;8;2014
3306206;Vassouras;35288;8;2014
3306305;Volta Redonda;262318;8;2014
3300100;Angra dos Reis;185496;9;2014
3300159;Aperibé;10906;9;2014
3300209;Araruama;121268;9;2014
3300225;Areal;11894;9;2014
3300233;Armação dos Búzios;30544;9;2014
3300258;Arraial do Cabo;28905;9;2014
3300308;Barra do Piraí;96618;9;2014
3300407;Barra Mansa;179733;9;2014
3300456;Belford Roxo;479676;9;2014
3300506;Bom Jardim;26151;9;2014
3300605;Bom Jesus do Itabapoana;35907;9;2014
3300704;Cabo Frio;205147;9;2014
3300803;Cachoeiras de Macacu;56021;9;2014
3300902;Cambuci;14847;9;2014
3301009;Campos dos Goytacazes;481202;9;2014
3301108;Cantagalo;19787;9;2014
3300936;Carapebus;14762;9;2014
3301157;Cardoso Moreira;12575;9;2014
3301207;Carmo;18095;9;2014
3301306;Casimiro de Abreu;39563;9;2014
3300951;Comendador Levy Gasparian;8246;9;2014
3301405;Conceição de Macabu;22032;9;2014
3301504;Cordeiro;20981;9;2014
3301603;Duas Barras;11100;9;2014
3301702;Duque de Caxias;879123;9;2014
3301801;Engenheiro Paulo de Frontin;13576;9;2014
3301850;Guapimirim;55774;9;2014
3301876;Iguaba Grande;25445;9;2014
3301900;Itaboraí;227475;9;2014
3302007;Itaguaí;117669;9;2014
3302056;Italva;14502;9;2014
3302106;Itaocara;22817;9;2014
3302205;Itaperuna;98604;9;2014
3302254;Itatiaia;30037;9;2014
3302270;Japeri;99261;9;2014
3302304;Laje do Muriaé;7334;9;2014
3302403;Macaé;230459;9;2014
3302452;Macuco;5383;9;2014
3302502;Magé;233830;9;2014
3302601;Mangaratiba;40137;9;2014
3302700;Maricá;143685;9;2014
3302809;Mendes;18088;9;2014
3302858;Mesquita;170519;9;2014
3302908;Miguel Pereira;24831;9;2014
3303005;Miracema;26714;9;2014
3303104;Natividade;15036;9;2014
3303203;Nilópolis;158301;9;2014
3303302;Niterói;495674;9;2014
3303401;Nova Friburgo;184514;9;2014
3303500;Nova Iguaçu;806396;9;2014
3303609;Paracambi;49187;9;2014
3303708;Paraíba do Sul;42192;9;2014
3303807;Paraty;40051;9;2014
3303856;Paty do Alferes;26768;9;2014
3303906;Petrópolis;298038;9;2014
3303955;Pinheiral;23724;9;2014
3304003;Piraí;27622;9;2014
3304102;Porciúncula;18254;9;2014
3304110;Porto Real;18019;9;2014
3304128;Quatis;13436;9;2014
3304144;Queimados;142863;9;2014
3304151;Quissamã;22334;9;2014
3304201;Resende;124466;9;2014
3304300;Rio Bonito;57339;9;2014
3304409;Rio Claro;17778;9;2014
3304508;Rio das Flores;8847;9;2014
3304524;Rio das Ostras;127973;9;2014
3304557;Rio de Janeiro;6457507;9;2014
3304607;Santa Maria Madalena;10248;9;2014
3304706;Santo Antônio de Pádua;41120;9;2014
3304805;São Fidélis;37709;9;2014
3304755;São Francisco de Itabapoana;41334;9;2014
3304904;São Gonçalo;1032933;9;2014
3305000;São João da Barra;34325;9;2014
3305109;São João de Meriti;460697;9;2014
3305133;São José de Ubá;7180;9;2014
3305158;São José do Vale do Rio Preto;20829;9;2014
3305208;São Pedro da Aldeia;95585;9;2014
3305307;São Sebastião do Alto;9037;9;2014
3305406;Sapucaia;17608;9;2014
3305505;Saquarema;81156;9;2014
3305554;Seropédica;82224;9;2014
3305604;Silva Jardim;21331;9;2014
3305703;Sumidouro;15104;9;2014
3305752;Tanguá;32188;9;2014
3305802;Teresópolis;171745;9;2014
3305901;Trajano de Moraes;10348;9;2014
3306008;Três Rios;79042;9;2014
3306107;Valença;73492;9;2014
3306156;Varre-Sai;10039;9;2014
3306206;Vassouras;35301;9;2014
3306305;Volta Redonda;262378;9;2014
3300100;Angra dos Reis;185775;10;2014
3300159;Aperibé;10917;10;2014
3300209;Araruama;121428;10;2014
3300225;Areal;11902;10;2014
3300233;Armação dos Búzios;30596;10;2014
3300258;Arraial do Cabo;28924;10;2014
3300308;Barra do Piraí;96642;10;2014
3300407;Barra Mansa;179752;10;2014
3300456;Belford Roxo;479821;10;2014
3300506;Bom Jardim;26164;10;2014
3300605;Bom Jesus do Itabapoana;35913;10;2014
3300704;Cabo Frio;205479;10;2014
3300803;Cachoeiras de Macacu;56048;10;2014
3300902;Cambuci;14846;10;2014
3301009;Campos dos Goytacazes;481479;10;2014
3301108;Cantagalo;19784;10;2014
3300936;Carapebus;14787;10;2014
3301157;Cardoso Moreira;12573;10;2014
3301207;Carmo;18106;10;2014
3301306;Casimiro de Abreu;39637;10;2014
3300951;Comendador Levy Gasparian;8246;10;2014
3301405;Conceição de Macabu;22045;10;2014
3301504;Cordeiro;20990;10;2014
3301603;Duas Barras;11102;10;2014
3301702;Duque de Caxias;879484;10;2014
3301801;Engenheiro Paulo de Frontin;13581;10;2014
3301850;Guapimirim;55849;10;2014
3301876;Iguaba Grande;25491;10;2014
3301900;Itaboraí;227628;10;2014
3302007;Itaguaí;117817;10;2014
3302056;Italva;14509;10;2014
3302106;Itaocara;22813;10;2014
3302205;Itaperuna;98646;10;2014
3302254;Itatiaia;30057;10;2014
3302270;Japeri;99322;10;2014
3302304;Laje do Muriaé;7330;10;2014
3302403;Macaé;230877;10;2014
3302452;Macuco;5385;10;2014
3302502;Magé;233928;10;2014
3302601;Mangaratiba;40201;10;2014
3302700;Maricá;143972;10;2014
3302809;Mendes;18089;10;2014
3302858;Mesquita;170543;10;2014
3302908;Miguel Pereira;24832;10;2014
3303005;Miracema;26709;10;2014
3303104;Natividade;15033;10;2014
3303203;Nilópolis;158302;10;2014
3303302;Niterói;495777;10;2014
3303401;Nova Friburgo;184542;10;2014
3303500;Nova Iguaçu;806506;10;2014
3303609;Paracambi;49220;10;2014
3303708;Paraíba do Sul;42208;10;2014
3303807;Paraty;40093;10;2014
3303856;Paty do Alferes;26773;10;2014
3303906;Petrópolis;298048;10;2014
3303955;Pinheiral;23740;10;2014
3304003;Piraí;27644;10;2014
3304102;Porciúncula;18235;10;2014
3304110;Porto Real;18044;10;2014
3304128;Quatis;13447;10;2014
3304144;Queimados;142940;10;2014
3304151;Quissamã;22371;10;2014
3304201;Resende;124541;10;2014
3304300;Rio Bonito;57367;10;2014
3304409;Rio Claro;17783;10;2014
3304508;Rio das Flores;8852;10;2014
3304524;Rio das Ostras;128376;10;2014
3304557;Rio de Janeiro;6459421;10;2014
3304607;Santa Maria Madalena;10246;10;2014
3304706;Santo Antônio de Pádua;41126;10;2014
3304805;São Fidélis;37708;10;2014
3304755;São Francisco de Itabapoana;41330;10;2014
3304904;São Gonçalo;1033448;10;2014
3305000;São João da Barra;34351;10;2014
3305109;São João de Meriti;460690;10;2014
3305133;São José de Ubá;7183;10;2014
3305158;São José do Vale do Rio Preto;20838;10;2014
3305208;São Pedro da Aldeia;95719;10;2014
3305307;São Sebastião do Alto;9038;10;2014
3305406;Sapucaia;17608;10;2014
3305505;Saquarema;81277;10;2014
3305554;Seropédica;82291;10;2014
3305604;Silva Jardim;21329;10;2014
3305703;Sumidouro;15106;10;2014
3305752;Tanguá;32212;10;2014
3305802;Teresópolis;171877;10;2014
3305901;Trajano de Moraes;10349;10;2014
3306008;Três Rios;79065;10;2014
3306107;Valença;73515;10;2014
3306156;Varre-Sai;10075;10;2014
3306206;Vassouras;35314;10;2014
3306305;Volta Redonda;262437;10;2014
3300100;Angra dos Reis;186055;11;2014
3300159;Aperibé;10929;11;2014
3300209;Araruama;121588;11;2014
3300225;Areal;11909;11;2014
3300233;Armação dos Búzios;30649;11;2014
3300258;Arraial do Cabo;28943;11;2014
3300308;Barra do Piraí;96667;11;2014
3300407;Barra Mansa;179770;11;2014
3300456;Belford Roxo;479967;11;2014
3300506;Bom Jardim;26177;11;2014
3300605;Bom Jesus do Itabapoana;35919;11;2014
3300704;Cabo Frio;205811;11;2014
3300803;Cachoeiras de Macacu;56075;11;2014
3300902;Cambuci;14845;11;2014
3301009;Campos dos Goytacazes;481756;11;2014
3301108;Cantagalo;19781;11;2014
3300936;Carapebus;14812;11;2014
3301157;Cardoso Moreira;12571;11;2014
3301207;Carmo;18116;11;2014
3301306;Casimiro de Abreu;39712;11;2014
3300951;Comendador Levy Gasparian;8247;11;2014
3301405;Conceição de Macabu;22058;11;2014
3301504;Cordeiro;20998;11;2014
3301603;Duas Barras;11104;11;2014
3301702;Duque de Caxias;879845;11;2014
3301801;Engenheiro Paulo de Frontin;13586;11;2014
3301850;Guapimirim;55923;11;2014
3301876;Iguaba Grande;25537;11;2014
3301900;Itaboraí;227782;11;2014
3302007;Itaguaí;117965;11;2014
3302056;Italva;14516;11;2014
3302106;Itaocara;22809;11;2014
3302205;Itaperuna;98688;11;2014
3302254;Itatiaia;30077;11;2014
3302270;Japeri;99382;11;2014
3302304;Laje do Muriaé;7327;11;2014
3302403;Macaé;231297;11;2014
3302452;Macuco;5386;11;2014
3302502;Magé;234026;11;2014
3302601;Mangaratiba;40266;11;2014
3302700;Maricá;144260;11;2014
3302809;Mendes;18090;11;2014
3302858;Mesquita;170566;11;2014
3302908;Miguel Pereira;24833;11;2014
3303005;Miracema;26704;11;2014
3303104;Natividade;15031;11;2014
3303203;Nilópolis;158302;11;2014
3303302;Niterói;495879;11;2014
3303401;Nova Friburgo;184569;11;2014
3303500;Nova Iguaçu;806615;11;2014
3303609;Paracambi;49254;11;2014
3303708;Paraíba do Sul;42225;11;2014
3303807;Paraty;40136;11;2014
3303856;Paty do Alferes;26778;11;2014
3303906;Petrópolis;298059;11;2014
3303955;Pinheiral;23756;11;2014
3304003;Piraí;27665;11;2014
3304102;Porciúncula;18215;11;2014
3304110;Porto Real;18069;11;2014
3304128;Quatis;13458;11;2014
3304144;Queimados;143017;11;2014
3304151;Quissamã;22408;11;2014
3304201;Resende;124616;11;2014
3304300;Rio Bonito;57394;11;2014
3304409;Rio Claro;17787;11;2014
3304508;Rio das Flores;8856;11;2014
3304524;Rio das Ostras;128780;11;2014
3304557;Rio de Janeiro;6461335;11;2014
3304607;Santa Maria Madalena;10244;11;2014
3304706;Santo Antônio de Pádua;41131;11;2014
3304805;São Fidélis;37708;11;2014
3304755;São Francisco de Itabapoana;41326;11;2014
3304904;São Gonçalo;1033964;11;2014
3305000;São João da Barra;34376;11;2014
3305109;São João de Meriti;460682;11;2014
3305133;São José de Ubá;7185;11;2014
3305158;São José do Vale do Rio Preto;20847;11;2014
3305208;São Pedro da Aldeia;95853;11;2014
3305307;São Sebastião do Alto;9040;11;2014
3305406;Sapucaia;17607;11;2014
3305505;Saquarema;81397;11;2014
3305554;Seropédica;82358;11;2014
3305604;Silva Jardim;21326;11;2014
3305703;Sumidouro;15108;11;2014
3305752;Tanguá;32235;11;2014
3305802;Teresópolis;172009;11;2014
3305901;Trajano de Moraes;10349;11;2014
3306008;Três Rios;79087;11;2014
3306107;Valença;73538;11;2014
3306156;Varre-Sai;10112;11;2014
3306206;Vassouras;35327;11;2014
3306305;Volta Redonda;262496;11;2014
3300100;Angra dos Reis;186334;12;2014
3300159;Aperibé;10941;12;2014
3300209;Araruama;121749;12;2014
3300225;Areal;11917;12;2014
3300233;Armação dos Búzios;30702;12;2014
3300258;Arraial do Cabo;28962;12;2014
3300308;Barra do Piraí;96692;12;2014
3300407;Barra Mansa;179788;12;2014
3300456;Belford Roxo;480112;12;2014
3300506;Bom Jardim;26189;12;2014
3300605;Bom Jesus do Itabapoana;35924;12;2014
3300704;Cabo Frio;206143;12;2014
3300803;Cachoeiras de Macacu;56102;12;2014
3300902;Cambuci;14844;12;2014
3301009;Campos dos Goytacazes;482034;12;2014
3301108;Cantagalo;19778;12;2014
3300936;Carapebus;14836;12;2014
3301157;Cardoso Moreira;12570;12;2014
3301207;Carmo;18127;12;2014
3301306;Casimiro de Abreu;39787;12;2014
3300951;Comendador Levy Gasparian;8247;12;2014
3301405;Conceição de Macabu;22071;12;2014
3301504;Cordeiro;21006;12;2014
3301603;Duas Barras;11106;12;2014
3301702;Duque de Caxias;880206;12;2014
3301801;Engenheiro Paulo de Frontin;13591;12;2014
3301850;Guapimirim;55997;12;2014
